ChargePeriodStart,ChargePeriodEnd,BillingCurrency,EffectiveCost,BilledCost,ChargeCategory,ChargeDescription,ServiceName,ServiceCategory,RegionId,SubAccountId,ResourceId,ResourceType,SkuId,PricingQuantity,PricingUnit
2024-09-19T14:00:00.000Z,2024-09-19T15:00:00.000Z,USD,7.67,7.67,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,460199.08,Seconds
2024-09-19T15:00:00.000Z,2024-09-19T16:00:00.000Z,USD,8.45,8.45,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,506998.99,Seconds
2024-09-19T16:00:00.000Z,2024-09-19T17:00:00.000Z,USD,5.37,5.37,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,322199.36,Seconds
2024-09-19T17:00:00.000Z,2024-09-19T18:00:00.000Z,USD,6.3,6.3,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,377999.24,Seconds
2024-09-19T18:00:00.000Z,2024-09-19T19:00:00.000Z,USD,10.66,10.66,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,639598.72,Seconds
2024-09-19T19:00:00.000Z,2024-09-19T20:00:00.000Z,USD,4.71,4.71,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,282599.43,Seconds
2024-09-19T20:00:00.000Z,2024-09-19T21:00:00.000Z,USD,2.46,2.46,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,147599.7,Seconds
2024-09-19T21:00:00.000Z,2024-09-19T22:00:00.000Z,USD,2.3,2.3,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,137999.72,Seconds
2024-09-19T22:00:00.000Z,2024-09-19T23:00:00.000Z,USD,4.36,4.36,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,261599.48,Seconds
2024-09-19T23:00:00.000Z,2024-09-20T00:00:00.000Z,USD,4.13,4.13,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,247799.5,Seconds
2024-09-20T00:00:00.000Z,2024-09-20T01:00:00.000Z,USD,5.43,5.43,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,325799.35,Seconds
2024-09-20T01:00:00.000Z,2024-09-20T02:00:00.000Z,USD,2.68,2.68,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,160799.68,Seconds
2024-09-20T02:00:00.000Z,2024-09-20T03:00:00.000Z,USD,2.62,2.62,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,157199.69,Seconds
2024-09-20T03:00:00.000Z,2024-09-20T04:00:00.000Z,USD,4.2,4.2,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,251999.5,Seconds
2024-09-20T04:00:00.000Z,2024-09-20T05:00:00.000Z,USD,4.07,4.07,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,244199.51,Seconds
2024-09-20T05:00:00.000Z,2024-09-20T06:00:00.000Z,USD,5.6,5.6,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,335999.33,Seconds
2024-09-20T06:00:00.000Z,2024-09-20T07:00:00.000Z,USD,6.12,6.12,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,367199.27,Seconds
2024-09-20T07:00:00.000Z,2024-09-20T08:00:00.000Z,USD,2.55,2.55,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,152999.69,Seconds
2024-09-20T08:00:00.000Z,2024-09-20T09:00:00.000Z,USD,7.78,7.78,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,466799.07,Seconds
2024-09-20T09:00:00.000Z,2024-09-20T10:00:00.000Z,USD,4.7,4.7,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,281999.44,Seconds
2024-09-20T10:00:00.000Z,2024-09-20T11:00:00.000Z,USD,10.43,10.43,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,625798.75,Seconds
2024-09-20T11:00:00.000Z,2024-09-20T12:00:00.000Z,USD,4.82,4.82,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,289199.42,Seconds
2024-09-20T12:00:00.000Z,2024-09-20T13:00:00.000Z,USD,6.48,6.48,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,388799.22,Seconds
2024-09-20T13:00:00.000Z,2024-09-20T14:00:00.000Z,USD,9.72,9.72,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,583198.83,Seconds
2024-09-20T14:00:00.000Z,2024-09-20T15:00:00.000Z,USD,8.23,8.23,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,493799.01,Seconds
2024-09-20T15:00:00.000Z,2024-09-20T16:00:00.000Z,USD,10.77,10.77,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,646198.71,Seconds
2024-09-20T16:00:00.000Z,2024-09-20T17:00:00.000Z,USD,8.44,8.44,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,506398.99,Seconds
2024-09-20T17:00:00.000Z,2024-09-20T18:00:00.000Z,USD,11.41,11.41,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,684598.63,Seconds
2024-09-20T18:00:00.000Z,2024-09-20T19:00:00.000Z,USD,4.47,4.47,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,268199.46,Seconds
2024-09-20T19:00:00.000Z,2024-09-20T20:00:00.000Z,USD,8.38,8.38,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,502798.99,Seconds
2024-09-20T20:00:00.000Z,2024-09-20T21:00:00.000Z,USD,4.84,4.84,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,290399.42,Seconds
2024-09-20T21:00:00.000Z,2024-09-20T22:00:00.000Z,USD,6.15,6.15,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,368999.26,Seconds
2024-09-20T22:00:00.000Z,2024-09-20T23:00:00.000Z,USD,2.68,2.68,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,160799.68,Seconds
2024-09-20T23:00:00.000Z,2024-09-21T00:00:00.000Z,USD,5.18,5.18,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,310799.38,Seconds
2024-09-21T00:00:00.000Z,2024-09-21T01:00:00.000Z,USD,3.74,3.74,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,224399.55,Seconds
2024-09-21T01:00:00.000Z,2024-09-21T02:00:00.000Z,USD,3.78,3.78,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,226799.55,Seconds
2024-09-21T02:00:00.000Z,2024-09-21T03:00:00.000Z,USD,4.48,4.48,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,268799.46,Seconds
2024-09-21T03:00:00.000Z,2024-09-21T04:00:00.000Z,USD,3.31,3.31,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,198599.6,Seconds
2024-09-21T04:00:00.000Z,2024-09-21T05:00:00.000Z,USD,4.02,4.02,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,241199.52,Seconds
2024-09-21T05:00:00.000Z,2024-09-21T06:00:00.000Z,USD,3.83,3.83,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,229799.54,Seconds
2024-09-21T06:00:00.000Z,2024-09-21T07:00:00.000Z,USD,3.12,3.12,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,187199.63,Seconds
2024-09-21T07:00:00.000Z,2024-09-21T08:00:00.000Z,USD,1.52,1.52,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,91199.82,Seconds
2024-09-21T08:00:00.000Z,2024-09-21T09:00:00.000Z,USD,3.27,3.27,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,196199.61,Seconds
2024-09-21T09:00:00.000Z,2024-09-21T10:00:00.000Z,USD,3.37,3.37,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,202199.6,Seconds
2024-09-21T10:00:00.000Z,2024-09-21T11:00:00.000Z,USD,4.33,4.33,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,259799.48,Seconds
2024-09-21T11:00:00.000Z,2024-09-21T12:00:00.000Z,USD,4.16,4.16,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,249599.5,Seconds
2024-09-21T12:00:00.000Z,2024-09-21T13:00:00.000Z,USD,3.52,3.52,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,211199.58,Seconds
2024-09-21T13:00:00.000Z,2024-09-21T14:00:00.000Z,USD,2.63,2.63,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,157799.68,Seconds
2024-09-21T14:00:00.000Z,2024-09-21T15:00:00.000Z,USD,2.96,2.96,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,177599.64,Seconds
2024-09-21T15:00:00.000Z,2024-09-21T16:00:00.000Z,USD,1.89,1.89,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,113399.77,Seconds
2024-09-21T16:00:00.000Z,2024-09-21T17:00:00.000Z,USD,2.47,2.47,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,148199.7,Seconds
2024-09-21T17:00:00.000Z,2024-09-21T18:00:00.000Z,USD,1.6,1.6,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,95999.81,Seconds
2024-09-21T18:00:00.000Z,2024-09-21T19:00:00.000Z,USD,3.29,3.29,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,197399.61,Seconds
2024-09-21T19:00:00.000Z,2024-09-21T20:00:00.000Z,USD,2.75,2.75,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,164999.67,Seconds
2024-09-21T20:00:00.000Z,2024-09-21T21:00:00.000Z,USD,3.75,3.75,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,224999.55,Seconds
2024-09-21T21:00:00.000Z,2024-09-21T22:00:00.000Z,USD,1.85,1.85,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,110999.78,Seconds
2024-09-21T22:00:00.000Z,2024-09-21T23:00:00.000Z,USD,3.95,3.95,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,236999.53,Seconds
2024-09-21T23:00:00.000Z,2024-09-22T00:00:00.000Z,USD,1.61,1.61,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,96599.81,Seconds
2024-09-22T00:00:00.000Z,2024-09-22T01:00:00.000Z,USD,3.49,3.49,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,209399.58,Seconds
2024-09-22T01:00:00.000Z,2024-09-22T02:00:00.000Z,USD,3.19,3.19,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,191399.62,Seconds
2024-09-22T02:00:00.000Z,2024-09-22T03:00:00.000Z,USD,4.06,4.06,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,243599.51,Seconds
2024-09-22T03:00:00.000Z,2024-09-22T04:00:00.000Z,USD,3.43,3.43,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,205799.59,Seconds
2024-09-22T04:00:00.000Z,2024-09-22T05:00:00.000Z,USD,2.94,2.94,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,176399.65,Seconds
2024-09-22T05:00:00.000Z,2024-09-22T06:00:00.000Z,USD,3.22,3.22,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,193199.61,Seconds
2024-09-22T06:00:00.000Z,2024-09-22T07:00:00.000Z,USD,2.56,2.56,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,153599.69,Seconds
2024-09-22T07:00:00.000Z,2024-09-22T08:00:00.000Z,USD,1.68,1.68,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,100799.8,Seconds
2024-09-22T08:00:00.000Z,2024-09-22T09:00:00.000Z,USD,2.59,2.59,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,155399.69,Seconds
2024-09-22T09:00:00.000Z,2024-09-22T10:00:00.000Z,USD,1.54,1.54,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,92399.82,Seconds
2024-09-22T10:00:00.000Z,2024-09-22T11:00:00.000Z,USD,3.34,3.34,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,200399.6,Seconds
2024-09-22T11:00:00.000Z,2024-09-22T12:00:00.000Z,USD,2.41,2.41,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,144599.71,Seconds
2024-09-22T12:00:00.000Z,2024-09-22T13:00:00.000Z,USD,2.55,2.55,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,152999.69,Seconds
2024-09-22T13:00:00.000Z,2024-09-22T14:00:00.000Z,USD,1.71,1.71,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,102599.79,Seconds
2024-09-22T14:00:00.000Z,2024-09-22T15:00:00.000Z,USD,3.82,3.82,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,229199.54,Seconds
2024-09-22T15:00:00.000Z,2024-09-22T16:00:00.000Z,USD,3,3,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,179999.64,Seconds
2024-09-22T16:00:00.000Z,2024-09-22T17:00:00.000Z,USD,3.5,3.5,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,209999.58,Seconds
2024-09-22T17:00:00.000Z,2024-09-22T18:00:00.000Z,USD,1.96,1.96,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,117599.76,Seconds
2024-09-22T18:00:00.000Z,2024-09-22T19:00:00.000Z,USD,2.59,2.59,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,155399.69,Seconds
2024-09-22T19:00:00.000Z,2024-09-22T20:00:00.000Z,USD,2.54,2.54,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,152399.7,Seconds
2024-09-22T20:00:00.000Z,2024-09-22T21:00:00.000Z,USD,2.35,2.35,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,140999.72,Seconds
2024-09-22T21:00:00.000Z,2024-09-22T22:00:00.000Z,USD,2.54,2.54,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,152399.7,Seconds
2024-09-22T22:00:00.000Z,2024-09-22T23:00:00.000Z,USD,3.74,3.74,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,224399.55,Seconds
2024-09-22T23:00:00.000Z,2024-09-23T00:00:00.000Z,USD,2.48,2.48,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,148799.7,Seconds
2024-09-23T00:00:00.000Z,2024-09-23T01:00:00.000Z,USD,4.56,4.56,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,273599.45,Seconds
2024-09-23T01:00:00.000Z,2024-09-23T02:00:00.000Z,USD,6.27,6.27,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,376199.25,Seconds
2024-09-23T02:00:00.000Z,2024-09-23T03:00:00.000Z,USD,4.12,4.12,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,247199.51,Seconds
2024-09-23T03:00:00.000Z,2024-09-23T04:00:00.000Z,USD,4.89,4.89,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,293399.41,Seconds
2024-09-23T04:00:00.000Z,2024-09-23T05:00:00.000Z,USD,4.12,4.12,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,247199.51,Seconds
2024-09-23T05:00:00.000Z,2024-09-23T06:00:00.000Z,USD,2.91,2.91,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,174599.65,Seconds
2024-09-23T06:00:00.000Z,2024-09-23T07:00:00.000Z,USD,3.82,3.82,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,229199.54,Seconds
2024-09-23T07:00:00.000Z,2024-09-23T08:00:00.000Z,USD,5.98,5.98,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,358799.28,Seconds
2024-09-23T08:00:00.000Z,2024-09-23T09:00:00.000Z,USD,9.84,9.84,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,590398.82,Seconds
2024-09-23T09:00:00.000Z,2024-09-23T10:00:00.000Z,USD,3.91,3.91,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,234599.53,Seconds
2024-09-23T10:00:00.000Z,2024-09-23T11:00:00.000Z,USD,7.37,7.37,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,442199.12,Seconds
2024-09-23T11:00:00.000Z,2024-09-23T12:00:00.000Z,USD,11.64,11.64,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,698398.6,Seconds
2024-09-23T12:00:00.000Z,2024-09-23T13:00:00.000Z,USD,9.64,9.64,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,578398.84,Seconds
2024-09-23T13:00:00.000Z,2024-09-23T14:00:00.000Z,USD,6.26,6.26,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,375599.25,Seconds
2024-09-23T14:00:00.000Z,2024-09-23T15:00:00.000Z,USD,7.04,7.04,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,422399.16,Seconds
2024-09-23T15:00:00.000Z,2024-09-23T16:00:00.000Z,USD,11.21,11.21,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,672598.65,Seconds
2024-09-23T16:00:00.000Z,2024-09-23T17:00:00.000Z,USD,9.6,9.6,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,575998.85,Seconds
2024-09-23T17:00:00.000Z,2024-09-23T18:00:00.000Z,USD,10.07,10.07,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,604198.79,Seconds
2024-09-23T18:00:00.000Z,2024-09-23T19:00:00.000Z,USD,7.8,7.8,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,467999.06,Seconds
2024-09-23T19:00:00.000Z,2024-09-23T20:00:00.000Z,USD,9.35,9.35,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,560998.88,Seconds
2024-09-23T20:00:00.000Z,2024-09-23T21:00:00.000Z,USD,4.25,4.25,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,254999.49,Seconds
2024-09-23T21:00:00.000Z,2024-09-23T22:00:00.000Z,USD,3.31,3.31,Usage,AWS Lambda - Total Compute - US East (Northern Virginia)-Tier-1,AWS Lambda,Compute,us-east-1,31027794154,,,TG3M4CAGBA3NYQBH,198599.6,Seconds
